"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","11-Sep-2026","2,204.10","2,185.50","2,232.60","2,185.50","2,200.80","2,200.80","2,210.94","26,34,124","5,82,38,96,659.40","1,02,069","12,21,983","50.96"
"TCS","EQ","10-Sep-2026","2,208.00","2,199.00","2,232.00","2,190.60","2,204.10","2,204.10","2,205.28","24,90,912","5,49,31,46,435.50","79,204","12,44,751","49.97"
"TCS","EQ","09-Sep-2026","2,255.50","2,237.00","2,237.00","2,193.20","2,208.00","2,208.00","2,207.41","33,70,071","7,43,91,43,444.60","1,24,491","20,05,311","59.50"
"TCS","EQ","08-Sep-2026","2,270.00","2,270.00","2,274.50","2,244.00","2,255.50","2,255.50","2,263.52","21,48,114","4,86,23,08,617.40","70,112","11,29,391","52.58"
"TCS","EQ","07-Sep-2026","2,304.00","2,290.10","2,299.90","2,260.10","2,270.00","2,270.00","2,273.31","22,97,551","5,22,30,48,792.00","70,867","12,01,565","52.30"
"TCS","EQ","04-Sep-2026","2,320.10","2,330.00","2,363.90","2,302.40","2,304.00","2,304.00","2,320.69","25,64,322","5,95,10,09,095.30","1,12,846","15,42,024","60.13"
"TCS","EQ","03-Sep-2026","2,348.00","2,353.60","2,353.60","2,316.10","2,320.10","2,320.10","2,332.39","18,92,786","4,41,47,10,140.10","90,065","8,87,515","46.89"
"TCS","EQ","02-Sep-2026","2,369.00","2,347.90","2,363.00","2,303.50","2,348.00","2,348.00","2,338.28","25,33,005","5,92,28,81,120.10","96,240","12,15,773","48.00"
"TCS","EQ","01-Sep-2026","2,399.30","2,355.00","2,372.00","2,325.00","2,369.00","2,369.00","2,354.15","26,78,034","6,30,44,99,313.40","84,239","12,31,803","46.00"
"TCS","EQ","31-Aug-2026","2,342.00","2,342.00","2,399.30","2,306.20","2,399.30","2,399.30","2,355.43","29,05,846","6,84,45,16,701.50","69,557","20,27,420","69.77"
"TCS","EQ","28-Aug-2026","2,248.40","2,272.00","2,348.50","2,263.30","2,342.00","2,342.00","2,327.97","40,54,069","9,43,77,54,087.90","1,55,502","16,04,350","39.57"
"TCS","EQ","27-Aug-2026","2,270.00","2,270.00","2,283.60","2,243.90","2,248.40","2,248.40","2,255.48","17,09,113","3,85,48,63,391.00","1,31,520","9,31,995","54.53"
"TCS","EQ","26-Aug-2026","2,296.20","2,305.10","2,306.30","2,266.40","2,270.00","2,270.00","2,277.39","16,60,737","3,78,21,46,389.70","59,558","9,06,172","54.56"
"TCS","EQ","25-Aug-2026","2,284.10","2,305.00","2,313.50","2,262.00","2,296.20","2,296.20","2,283.22","30,41,609","6,94,46,64,134.30","1,06,591","11,44,023","37.61"
"TCS","EQ","24-Aug-2026","2,302.00","2,302.40","2,321.60","2,279.50","2,284.10","2,284.10","2,295.75","15,42,723","3,54,17,10,701.30","64,928","7,32,967","47.51"
"TCS","EQ","21-Aug-2026","2,298.00","2,290.10","2,307.20","2,263.30","2,302.00","2,302.00","2,290.60","20,66,749","4,73,41,04,913.40","67,486","7,59,655","36.76"
"TCS","EQ","20-Aug-2026","2,289.00","2,319.40","2,329.00","2,288.10","2,298.00","2,298.00","2,300.39","20,47,848","4,71,08,59,154.30","77,501","9,67,365","47.24"
