"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"LT","EQ","07-Jul-2026","4,041.00","4,044.50","4,046.30","3,975.00","3,987.00","3,991.90","3,994.32","24,42,514","9,75,61,91,440.20","1,89,201","13,65,256","55.90"
"LT","EQ","06-Jul-2026","4,026.60","4,027.70","4,068.00","4,016.50","4,039.00","4,041.00","4,044.85","12,52,054","5,06,43,69,919.30","79,983","6,40,057","51.12"
"LT","EQ","03-Jul-2026","4,059.40","4,080.00","4,094.00","4,019.00","4,027.70","4,026.60","4,045.50","15,05,428","6,09,02,05,231.00","1,09,554","8,92,165","59.26"
"LT","EQ","02-Jul-2026","4,092.60","4,100.00","4,110.00","4,012.00","4,057.00","4,059.40","4,039.80","24,81,554","10,02,49,88,832.00","1,59,389","10,91,886","44.00"
"LT","EQ","01-Jul-2026","4,143.40","4,130.10","4,142.80","4,081.10","4,092.00","4,092.60","4,102.97","14,37,109","5,89,64,20,078.70","98,249","7,74,696","53.91"
"LT","EQ","30-Jun-2026","4,165.20","4,183.00","4,193.80","4,134.10","4,143.80","4,143.40","4,158.06","15,39,094","6,39,96,41,006.60","1,02,065","6,84,395","44.47"
"LT","EQ","29-Jun-2026","4,216.40","4,225.00","4,252.00","4,157.80","4,167.90","4,165.20","4,201.38","27,06,906","11,37,27,38,684.00","1,48,993","16,94,574","62.60"
"LT","EQ","25-Jun-2026","4,181.70","4,207.00","4,272.30","4,187.10","4,202.10","4,216.40","4,234.03","31,04,020","13,14,25,14,330.10","1,59,634","16,63,082","53.58"
"LT","EQ","24-Jun-2026","4,179.40","4,176.50","4,215.00","4,170.00","4,185.00","4,181.70","4,187.60","13,67,416","5,72,61,94,889.10","1,24,229","8,55,905","62.59"
"LT","BL","24-Jun-2026","3,749.00","4,179.40","4,179.40","4,179.40","4,179.40","4,179.40","4,179.40","1,22,583","51,23,23,390.20","1","-","-"
"LT","EQ","23-Jun-2026","4,201.30","4,210.00","4,242.40","4,166.00","4,169.80","4,179.40","4,204.88","21,98,497","9,24,44,18,676.20","1,50,168","11,93,093","54.27"
"LT","EQ","22-Jun-2026","4,209.40","4,228.00","4,235.40","4,190.00","4,198.30","4,201.30","4,207.06","11,69,466","4,92,00,16,317.00","1,11,518","7,52,293","64.33"
"LT","EQ","19-Jun-2026","4,190.00","4,190.00","4,217.50","4,161.60","4,210.00","4,209.40","4,196.08","13,97,746","5,86,50,57,216.40","82,723","7,57,034","54.16"
"LT","EQ","18-Jun-2026","4,207.70","4,207.70","4,244.90","4,165.60","4,196.00","4,190.00","4,195.92","14,85,427","6,23,27,37,957.60","1,03,911","6,03,046","40.60"
"LT","EQ","17-Jun-2026","4,186.40","4,200.10","4,214.70","4,172.00","4,205.00","4,207.70","4,197.74","13,12,925","5,51,13,24,275.90","94,040","7,10,994","54.15"
