"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"INFY","EQ","09-Feb-2026","1,507.10","1,522.10","1,528.00","1,493.00","1,497.00","1,497.20","1,501.27","82,94,615","12,45,24,82,086.60","2,17,667","55,53,334","66.95"
"INFY","EQ","06-Feb-2026","1,520.20","1,522.10","1,525.00","1,480.00","1,505.70","1,507.10","1,500.77","1,39,00,866","20,86,19,38,490.90","3,78,234","83,07,735","59.76"
"INFY","EQ","05-Feb-2026","1,535.80","1,534.00","1,551.00","1,515.70","1,520.00","1,520.20","1,528.44","1,06,28,127","16,24,44,89,094.30","3,21,300","55,71,534","52.42"
"INFY","EQ","04-Feb-2026","1,656.00","1,574.00","1,584.90","1,510.10","1,534.00","1,535.80","1,539.37","2,88,28,622","44,37,79,56,079.30","7,08,823","1,56,15,829","54.17"
"INFY","EQ","03-Feb-2026","1,629.40","1,727.20","1,728.00","1,653.00","1,654.70","1,656.00","1,673.77","88,05,868","14,73,90,39,549.50","2,13,721","46,93,760","53.30"
"INFY","EQ","02-Feb-2026","1,654.50","1,662.00","1,662.00","1,618.00","1,627.00","1,629.40","1,631.44","67,84,887","11,06,91,32,917.00","2,21,651","42,84,565","63.15"
"INFY","EQ","01-Feb-2026","1,641.00","1,630.00","1,677.30","1,604.00","1,642.00","1,654.50","1,643.30","62,41,188","10,25,61,30,696.20","1,56,229","25,34,721","40.61"
"INFY","EQ","30-Jan-2026","1,659.50","1,655.00","1,655.00","1,618.10","1,642.70","1,641.00","1,634.50","92,07,926","15,05,03,41,851.30","1,67,212","62,83,488","68.24"
"INFY","EQ","29-Jan-2026","1,666.50","1,658.00","1,666.50","1,642.10","1,661.00","1,659.50","1,655.78","47,49,582","7,86,42,68,075.70","1,59,472","21,67,216","45.63"
"INFY","EQ","28-Jan-2026","1,682.70","1,680.00","1,688.80","1,650.00","1,666.00","1,666.50","1,662.80","85,88,664","14,28,12,57,133.20","1,80,512","52,18,768","60.76"
"INFY","EQ","27-Jan-2026","1,670.80","1,685.80","1,689.40","1,661.10","1,687.40","1,682.70","1,679.04","1,06,73,087","17,92,05,91,239.00","2,23,960","72,17,960","67.63"
"INFY","EQ","23-Jan-2026","1,663.50","1,667.20","1,675.70","1,662.20","1,672.00","1,670.80","1,668.83","58,69,137","9,79,45,71,597.00","1,52,342","39,40,873","67.15"
"INFY","EQ","22-Jan-2026","1,654.40","1,666.00","1,671.20","1,653.80","1,662.80","1,663.50","1,661.08","62,28,892","10,34,66,90,586.50","1,84,046","31,91,901","51.24"
"INFY","EQ","21-Jan-2026","1,658.90","1,651.00","1,657.00","1,631.20","1,655.10","1,654.40","1,648.33","62,24,582","10,26,01,52,588.00","1,95,264","33,65,346","54.07"
"INFY","EQ","20-Jan-2026","1,681.20","1,673.00","1,680.20","1,652.90","1,654.40","1,658.90","1,664.20","64,06,503","10,66,17,23,561.20","1,90,297","33,75,861","52.69"
"INFY","EQ","19-Jan-2026","1,689.80","1,685.00","1,685.00","1,666.50","1,679.90","1,681.20","1,678.98","51,04,958","8,57,11,26,563.30","1,44,195","29,76,398","58.30"
"INFY","EQ","16-Jan-2026","1,599.80","1,663.70","1,694.00","1,653.40","1,689.10","1,689.80","1,679.42","1,93,35,957","32,47,32,41,076.50","4,04,792","1,03,28,756","53.42"
