symbol,series,trade_date,prev_close,open_price,high_price,low_price,last_price,close_price,average_price,total_traded_quantity,turnover_inr,no_of_trades,deliverable_qty,deliverable_pct,daily_return
BAJFINANCE,EQ,2025-08-22,895.6,895.0,903.9,892.0,896.1,894.5,896.67,6424895,5761000787.1,104898,4433989,69.01,-0.001228226887003192
BAJFINANCE,EQ,2025-08-25,894.5,902.1,908.0,898.15,901.3,900.8,901.77,5837876,5264440696.4,105208,3813332,65.32,0.00704304080491891
BAJFINANCE,EQ,2025-08-26,900.8,899.95,901.9,873.5,876.0,876.25,882.44,6712926,5923736385.05,159230,3915177,58.32,-0.02725355239786853
BAJFINANCE,EQ,2025-08-28,876.25,870.2,884.5,869.7,878.1,876.85,878.71,8349342,7336655386.8,163523,4341734,52.0,0.0006847360912982658
BAJFINANCE,EQ,2025-08-29,876.85,870.85,888.0,870.85,879.0,877.85,879.63,5672446,4989647554.75,113464,3352337,59.1,0.0011404459143524726
BAJFINANCE,EQ,2025-09-01,877.85,877.85,894.8,877.85,890.0,889.35,888.65,4101526,3644817964.5,127217,2420574,59.02,0.013100187959218523
BAJFINANCE,EQ,2025-09-02,889.35,895.0,899.55,886.15,890.0,890.1,893.33,6103185,5452175952.45,160813,3235193,53.01,0.0008433125316242851
BAJFINANCE,EQ,2025-09-03,890.1,892.7,898.85,880.05,896.8,896.3,893.01,5493809,4906044779.55,104136,3765531,68.54,0.006965509493315203
BAJFINANCE,EQ,2025-09-04,896.3,915.0,948.0,912.25,933.05,934.75,937.37,21738706,20377254605.35,284729,11362865,52.27,0.04289858306370631
BAJFINANCE,EQ,2025-09-05,934.75,942.0,942.35,932.0,936.95,937.6,936.79,5467260,5121657436.25,111188,3127086,57.2,0.003048943567798945
BAJFINANCE,EQ,2025-09-08,937.6,937.6,949.65,935.65,946.0,944.3,942.97,5657331,5334697442.6,172661,3489996,61.69,0.007145904436860029
BAJFINANCE,EQ,2025-09-09,944.3,944.0,949.4,940.0,947.5,948.4,946.45,5417393,5127311860.4,130035,3066575,56.61,0.004341840516784989
BAJFINANCE,EQ,2025-09-10,948.4,951.05,969.65,947.7,967.5,967.95,962.99,6836239,6583203755.25,153906,3749390,54.85,0.020613665120202462
BAJFINANCE,EQ,2025-09-11,967.95,968.0,975.9,965.6,970.2,970.25,971.34,5982627,5811163155.0,153574,3859608,64.51,0.0023761557931711863
BAJFINANCE,EQ,2025-09-12,970.25,972.25,1004.6,970.85,1002.7,1003.25,991.99,11412561,11321127115.3,184367,6839934,59.93,0.03401185261530526
BAJFINANCE,EQ,2025-09-15,1003.25,999.0,1025.7,998.1,1011.7,1009.85,1014.61,9989753,10135683911.4,163812,5697343,57.03,0.00657861948666838
BAJFINANCE,EQ,2025-09-16,1009.85,1005.85,1015.3,1000.0,1006.9,1003.25,1005.86,7602155,7646709015.75,187530,3832066,50.41,-0.006535624102589566
BAJFINANCE,EQ,2025-09-17,1003.25,1010.0,1011.8,1000.35,1009.0,1007.5,1007.86,6995023,7050022378.15,124914,4571701,65.36,0.0042362322452031975
BAJFINANCE,EQ,2025-09-18,1007.5,1007.0,1009.8,990.0,994.1,996.5,996.44,9738376,9703689722.6,146926,5269630,54.11,-0.010918114143920632
BAJFINANCE,EQ,2025-09-19,996.5,991.0,996.0,988.6,994.0,992.45,992.7,6736440,6687244049.45,81918,4668511,69.3,-0.004064224786753612
BAJFINANCE,EQ,2025-09-22,992.45,989.95,1010.9,989.0,1006.0,1006.5,1003.45,4250045,4264695716.35,113714,2357594,55.47,0.014156884477807496
BAJFINANCE,EQ,2025-09-23,1006.5,999.0,1028.8,999.0,1025.9,1025.5,1022.08,10230040,10455936203.0,162849,5171502,50.55,0.018877297565822238
BAJFINANCE,EQ,2025-09-24,1025.5,1021.5,1036.0,1020.4,1027.6,1029.75,1029.01,6433184,6619808704.6,104638,3673612,57.1,0.004144319843978561
BAJFINANCE,EQ,2025-09-25,1029.75,1020.0,1031.1,1008.0,1012.5,1012.75,1020.63,16731453,17076646440.65,176603,11738343,70.16,-0.016508861374119888
BAJFINANCE,EQ,2025-09-26,1012.75,1008.05,1010.5,981.05,985.0,985.1,994.93,9109737,9063547759.8,197980,5758217,63.21,-0.02730190076524308
BAJFINANCE,EQ,2025-09-29,985.1,990.0,997.8,981.1,992.8,990.95,989.65,5804877,5744782526.2,146750,3712971,63.96,0.005938483402700312
BAJFINANCE,EQ,2025-09-30,990.95,990.0,1002.3,989.45,999.0,998.9,997.76,7182200,7166122197.0,167414,4563600,63.54,0.00802260457137094
BAJFINANCE,EQ,2025-10-01,998.9,991.5,1000.0,977.75,987.35,987.7,986.28,6932272,6837143289.55,181158,3970471,57.28,-0.011212333566923527
BAJFINANCE,EQ,2025-10-03,987.7,975.0,992.2,972.0,990.0,989.75,983.87,7692197,7568098893.75,158671,4835331,62.86,0.0020755290067833165
BAJFINANCE,EQ,2025-10-06,989.75,993.0,1023.0,992.1,1010.0,1008.9,1011.68,9299635,9408210783.65,134779,4394841,47.26,0.019348320282899678
BAJFINANCE,EQ,2025-10-07,1008.9,1008.9,1029.5,1008.9,1018.3,1016.55,1019.85,7991437,8150086290.75,170118,4449471,55.68,0.007582515611061602
BAJFINANCE,EQ,2025-10-08,1016.55,1012.05,1028.0,1012.05,1023.1,1023.15,1022.58,4448915,4549379589.85,138638,2824770,63.49,0.0064925483252176175
BAJFINANCE,EQ,2025-10-09,1023.15,1023.0,1029.0,1014.95,1022.5,1024.1,1022.47,4444154,4544008052.75,128128,2160050,48.6,0.0009285051067779992
BAJFINANCE,EQ,2025-10-10,1024.1,1018.1,1027.5,1017.0,1025.0,1023.85,1023.61,3714548,3802251706.2,107555,2153202,57.97,-0.0002441167854700943
BAJFINANCE,EQ,2025-10-13,1023.85,1023.85,1040.0,1021.5,1039.0,1036.75,1030.14,7684523,7916112030.1,107949,5526936,71.92,0.012599501880158126
BAJFINANCE,EQ,2025-10-14,1036.75,1040.0,1042.1,1011.35,1017.0,1019.15,1020.35,7668358,7824391820.8,118345,4457654,58.13,-0.01697612732095488
BAJFINANCE,EQ,2025-10-15,1019.15,1026.0,1063.0,1018.4,1060.65,1059.9,1049.76,10205158,10713008202.1,211954,6191061,60.67,0.03998430064269254
BAJFINANCE,EQ,2025-10-16,1059.9,1062.0,1081.1,1058.85,1065.5,1065.75,1068.19,9901992,10577232016.6,217542,5757760,58.15,0.005519388621568089
BAJFINANCE,EQ,2025-10-17,1065.75,1056.1,1076.45,1056.1,1069.1,1070.1,1069.71,5761670,6163287486.6,99826,3125792,54.25,0.004081632653061051
BAJFINANCE,EQ,2025-10-20,1070.1,1081.5,1086.5,1072.2,1081.5,1081.0,1081.21,5700858,6163821810.9,136410,3074390,53.93,0.010185963928604824
BAJFINANCE,EQ,2025-10-21,1081.0,1084.9,1089.0,1081.0,1086.0,1086.5,1085.27,911624,989361169.4,39540,451105,49.48,0.005087881591119281
BAJFINANCE,EQ,2025-10-23,1086.5,1090.0,1102.5,1083.9,1091.15,1094.15,1090.65,11143407,12153532034.75,182248,6869705,61.65,0.007040957202024911
BAJFINANCE,EQ,2025-10-24,1094.15,1093.5,1098.6,1087.4,1089.0,1089.75,1091.92,6440277,7032284931.35,135777,4362842,67.74,-0.004021386464378773
BAJFINANCE,EQ,2025-10-27,1089.75,1090.95,1094.0,1075.75,1082.6,1084.4,1081.77,7366175,7968527496.15,113591,5253347,71.32,-0.004909382885982971
BAJFINANCE,EQ,2025-10-28,1084.4,1078.0,1092.4,1063.05,1075.95,1072.75,1071.61,12324341,13206901445.25,180223,7520689,61.02,-0.010743268166728215
BAJFINANCE,EQ,2025-10-29,1072.75,1072.0,1079.15,1061.25,1063.8,1062.95,1065.16,5386803,5737824903.25,115343,4023340,74.69,-0.009135399673735667
BAJFINANCE,EQ,2025-10-30,1062.95,1063.0,1066.8,1045.0,1052.5,1052.3,1053.74,4271927,4501479931.2,108365,2475206,57.94,-0.010019285949480317
BAJFINANCE,EQ,2025-10-31,1052.3,1052.0,1069.45,1041.4,1045.0,1042.8,1051.7,5315632,5590442745.6,156491,3457468,65.04,-0.009027843770787802
BAJFINANCE,EQ,2025-11-03,1042.8,1037.0,1048.0,1031.0,1040.6,1043.1,1042.72,4135617,4312305793.5,103637,2327401,56.28,0.00028768699654779795
