symbol,series,trade_date,prev_close,open_price,high_price,low_price,last_price,close_price,average_price,total_traded_quantity,turnover_inr,no_of_trades,deliverable_qty,deliverable_pct,daily_return
TITAN,EQ,2025-04-01,3063.35,3053.7,3075.7,2982.0,2988.45,2986.95,3008.79,1068622,3215255258.05,101127,569875,53.33,-0.024940016648440477
TITAN,EQ,2025-04-02,2986.95,3011.0,3105.0,2971.15,3102.3,3098.45,3057.3,1674921,5120733421.55,88599,846818,50.56,0.037329048025577904
TITAN,EQ,2025-04-03,3098.45,3071.0,3151.0,3068.0,3125.0,3127.55,3129.58,1115568,3491260055.15,68566,611875,54.85,0.00939179267052892
TITAN,EQ,2025-04-04,3127.55,3099.0,3114.9,3050.0,3078.0,3076.2,3083.14,901801,2780382869.15,53461,581050,64.43,-0.016418602420425032
TITAN,EQ,2025-04-07,3076.2,2925.0,3048.0,2925.0,3046.1,3022.2,2996.48,1378989,4132119551.3,120442,722683,52.41,-0.017554125219426564
TITAN,EQ,2025-04-08,3022.2,3149.7,3227.25,3101.0,3124.35,3122.3,3148.82,2830156,8911641410.85,187521,984938,34.8,0.03312156707034619
TITAN,EQ,2025-04-09,3122.3,3137.85,3188.25,3090.7,3178.95,3174.15,3161.41,1215988,3844240464.05,144003,666571,54.82,0.01660634788457216
TITAN,EQ,2025-04-11,3174.15,3222.0,3242.55,3201.25,3234.0,3234.9,3226.11,814920,2629019827.55,80813,475166,58.31,0.019138982089693224
TITAN,EQ,2025-04-15,3234.9,3270.0,3285.0,3245.1,3271.0,3273.4,3271.44,1121769,3669803668.1,79464,781538,69.67,0.01190144981297725
TITAN,EQ,2025-04-16,3273.4,3250.0,3286.0,3245.1,3269.7,3272.1,3268.42,889943,2908711519.6,90706,592560,66.58,-0.0003971405877680745
TITAN,EQ,2025-04-17,3272.1,3250.0,3334.8,3211.2,3322.0,3327.5,3288.54,1083612,3563498012.8,98982,481458,44.43,0.016931022890498415
TITAN,EQ,2025-04-21,3327.5,3314.0,3353.5,3290.0,3345.0,3336.1,3329.4,672129,2237788941.1,65177,325190,48.38,0.0025845229151013616
TITAN,EQ,2025-04-22,3336.1,3336.1,3358.8,3320.1,3341.3,3337.4,3337.73,609213,2033387516.9,53198,326344,53.57,0.0003896765684483494
TITAN,EQ,2025-04-23,3337.4,3357.0,3373.7,3315.5,3350.3,3357.3,3347.94,628656,2104701302.5,57955,339551,54.01,0.005962725474920605
TITAN,EQ,2025-04-24,3357.3,3356.8,3395.0,3344.0,3387.0,3382.6,3374.4,901747,3042853754.4,55946,560530,62.16,0.00753581747237364
TITAN,EQ,2025-04-25,3382.6,3382.6,3419.5,3316.0,3357.0,3365.2,3364.77,704325,2369889835.8,56990,392780,55.77,-0.0051439720924733034
TITAN,EQ,2025-04-28,3365.2,3356.0,3397.4,3351.0,3369.9,3369.1,3374.56,384147,1296325533.1,44189,198967,51.79,0.0011589207179365513
TITAN,EQ,2025-04-29,3369.1,3375.9,3398.0,3354.0,3375.2,3378.6,3378.78,575435,1944270229.7,57300,325186,56.51,0.002819744145320602
TITAN,EQ,2025-04-30,3378.6,3374.0,3409.0,3354.3,3356.3,3379.7,3386.38,708818,2400328199.2,56811,420681,59.35,0.00032557864204108
TITAN,EQ,2025-05-02,3379.7,3362.1,3381.5,3324.0,3330.0,3341.0,3350.1,668467,2239431081.3,80561,370181,55.38,-0.01145072047814888
TITAN,EQ,2025-05-05,3341.0,3357.7,3408.5,3307.0,3315.0,3321.8,3350.37,565178,1893554061.9,51968,281891,49.88,-0.005746782400478878
TITAN,EQ,2025-05-06,3321.8,3321.8,3325.3,3245.5,3291.0,3299.3,3281.15,650789,2135339392.1,63207,235008,36.11,-0.0067734360888674905
TITAN,EQ,2025-05-07,3299.3,3280.0,3381.0,3260.2,3338.0,3338.9,3332.39,1047443,3490492196.1,69814,497327,47.48,0.01200254599460493
TITAN,EQ,2025-05-08,3338.9,3349.9,3412.5,3325.0,3345.0,3369.3,3373.34,1597339,5388367799.2,111344,718589,44.99,0.00910479499236283
TITAN,EQ,2025-05-09,3369.3,3367.0,3530.0,3354.2,3509.9,3510.3,3496.81,2863992,10014833930.6,204685,950398,33.18,0.04184845516872948
TITAN,EQ,2025-05-12,3510.3,3537.2,3585.0,3530.3,3567.0,3562.9,3561.9,956930,3408490656.7,79243,481442,50.31,0.014984474261459102
TITAN,EQ,2025-05-13,3562.9,3562.9,3588.4,3540.1,3556.0,3563.2,3561.6,996541,3549280743.3,91133,521597,52.34,8.420107216022821e-05
TITAN,EQ,2025-05-14,3563.2,3555.0,3610.0,3550.0,3585.2,3587.6,3586.87,588159,2109652660.9,49709,351014,59.68,0.006847777278850442
TITAN,EQ,2025-05-15,3587.6,3597.0,3665.0,3553.9,3628.8,3636.8,3619.48,1227751,4443814864.6,98154,554981,45.2,0.013713903445200293
TITAN,EQ,2025-05-16,3636.8,3654.0,3655.9,3613.4,3633.2,3633.7,3630.78,525064,1906389308.6,40579,313590,59.72,-0.0008523977122746329
TITAN,EQ,2025-05-19,3633.7,3617.0,3649.5,3611.4,3612.0,3617.7,3627.37,376760,1366648570.1,50988,252871,67.12,-0.004403225362578089
TITAN,EQ,2025-05-20,3617.7,3617.7,3620.0,3575.1,3579.4,3580.6,3593.71,811416,2915991036.4,63401,588089,72.48,-0.010255134477706762
TITAN,EQ,2025-05-21,3580.6,3570.0,3623.1,3567.3,3584.0,3580.5,3588.62,415016,1489335907.2,35704,202872,48.88,-2.7928280176503506e-05
TITAN,EQ,2025-05-22,3580.5,3565.0,3575.0,3516.1,3550.8,3541.0,3540.38,709846,2513121336.5,57639,424828,59.85,-0.011031978773914264
TITAN,EQ,2025-05-23,3541.0,3531.0,3606.3,3523.0,3579.0,3579.7,3576.65,416717,1490448831.0,40811,240863,57.8,0.010929116068907119
TITAN,EQ,2025-05-26,3579.7,3576.0,3640.0,3570.4,3614.4,3610.3,3610.92,525514,1897587778.8,58759,257607,49.02,0.00854820236332654
TITAN,EQ,2025-05-27,3610.3,3615.0,3639.0,3562.2,3589.6,3589.4,3588.33,1019733,3659137821.5,113185,460207,45.13,-0.0057889926044927265
TITAN,EQ,2025-05-28,3589.4,3595.0,3601.6,3545.0,3572.0,3574.7,3571.58,449324,1604797879.4,36449,216513,48.19,-0.004095391987518848
TITAN,EQ,2025-05-29,3574.7,3580.0,3600.0,3560.1,3600.0,3588.3,3582.16,513095,1837989558.5,40146,293148,57.13,0.0038045150642012082
TITAN,EQ,2025-05-30,3588.3,3580.0,3605.0,3542.1,3550.0,3555.0,3564.53,962944,3432446825.5,49315,668769,69.45,-0.009280160521695557
TITAN,EQ,2025-06-02,3555.0,3525.1,3542.0,3475.9,3534.9,3525.5,3512.05,726392,2551124749.7,53984,417707,57.5,-0.008298171589310788
TITAN,EQ,2025-06-03,3525.5,3525.5,3580.0,3503.5,3521.0,3519.8,3524.65,676943,2385984927.6,65935,341278,50.41,-0.001616791944405005
TITAN,EQ,2025-06-04,3519.8,3506.1,3519.8,3486.0,3498.7,3499.8,3501.24,410354,1436747340.5,38244,234856,57.23,-0.005682141030740384
TITAN,EQ,2025-06-05,3499.8,3498.7,3535.0,3474.2,3502.4,3504.0,3504.79,608651,2133196612.4,56202,306422,50.34,0.0012000685753470464
TITAN,EQ,2025-06-06,3504.0,3524.0,3570.9,3486.2,3561.9,3559.9,3541.14,602422,2133263196.4,44834,268961,44.65,0.015953196347032073
TITAN,EQ,2025-06-09,3559.9,3564.8,3580.0,3521.2,3533.9,3533.9,3542.12,540262,1913674011.2,56193,304337,56.33,-0.007303575943144458
TITAN,EQ,2025-06-10,3533.9,3545.0,3545.0,3506.1,3523.8,3524.2,3523.84,561695,1979321023.5,56305,320675,57.09,-0.0027448428082289533
TITAN,EQ,2025-06-11,3524.2,3525.0,3549.0,3505.0,3534.7,3541.6,3525.77,505077,1780784441.6,44670,310532,61.48,0.0049372907326485915
TITAN,EQ,2025-06-12,3541.6,3548.0,3559.8,3445.5,3448.9,3452.7,3488.45,811822,2832004470.3,68748,480001,59.13,-0.025101648972216006
TITAN,EQ,2025-06-13,3452.7,3409.7,3440.8,3383.0,3420.0,3421.9,3421.14,821750,2811325479.6,55825,509490,62.0,-0.008920554928027236
TITAN,EQ,2025-06-16,3421.9,3411.0,3453.7,3396.2,3437.1,3438.1,3431.65,534665,1834780596.1,45834,352571,65.94,0.004734211987492243
TITAN,EQ,2025-06-17,3438.1,3428.0,3437.6,3395.4,3406.4,3405.7,3409.47,1000345,3410641806.1,74325,739034,73.88,-0.009423809662313487
TITAN,EQ,2025-06-18,3405.7,3406.0,3480.0,3390.0,3478.8,3467.8,3438.07,972739,3344341902.6,70473,619287,63.66,0.018234136888158226
TITAN,EQ,2025-06-19,3467.8,3478.8,3521.6,3467.8,3500.2,3505.4,3505.53,1022566,3584637805.9,85489,420469,41.12,0.010842609147009519
TITAN,EQ,2025-06-20,3505.4,3500.0,3545.0,3489.0,3510.4,3519.0,3519.36,2941214,10351190183.9,114378,2442549,83.05,0.0038797284190106307
TITAN,EQ,2025-06-23,3519.0,3480.2,3528.5,3473.0,3502.9,3505.7,3495.86,643325,2248975836.0,47761,323844,50.34,-0.0037794828076158637
TITAN,EQ,2025-06-24,3505.7,3523.1,3567.0,3506.1,3539.0,3526.0,3534.12,968797,3423848127.3,98270,463313,47.82,0.0057905696437230425
TITAN,EQ,2025-06-25,3526.0,3550.0,3665.0,3550.0,3655.0,3652.2,3632.71,2697912,9800722482.3,148940,1305288,48.38,0.03579126488939299
TITAN,EQ,2025-06-26,3652.2,3655.0,3700.5,3644.0,3694.6,3694.7,3680.02,1620497,5963460137.4,88763,809778,49.97,0.011636821641750172
TITAN,EQ,2025-06-27,3694.7,3700.0,3709.1,3659.5,3669.5,3666.2,3673.76,601285,2208973974.6,67828,305574,50.82,-0.0077137521314315505
TITAN,EQ,2025-06-30,3666.2,3666.2,3698.5,3652.0,3688.0,3690.2,3680.66,921775,3392736425.0,79644,662154,71.83,0.006546287709344734
TITAN,EQ,2025-07-01,3690.2,3699.0,3726.5,3667.0,3697.0,3700.5,3703.3,947173,3507661875.6,67562,655398,69.2,0.002791176629993064
TITAN,EQ,2025-07-02,3700.5,3705.0,3721.9,3689.0,3707.0,3708.0,3706.02,583514,2162515600.1,46027,349906,59.97,0.0020267531414672746
TITAN,EQ,2025-07-03,3708.0,3702.0,3712.9,3672.2,3684.0,3678.7,3690.25,528710,1951071711.2,64998,311695,58.95,-0.007901833872707709
TITAN,EQ,2025-07-04,3678.7,3666.0,3690.1,3645.1,3684.0,3686.9,3668.61,629926,2310955899.4,55072,396394,62.93,0.00222904830510795
TITAN,EQ,2025-07-07,3686.9,3675.5,3696.0,3647.9,3670.0,3666.1,3664.83,829472,3039873515.8,65557,612933,73.89,-0.005641595920692244
TITAN,EQ,2025-07-08,3666.1,3581.8,3581.8,3435.0,3440.0,3441.3,3472.97,3952270,13726107743.7,294383,1824711,46.17,-0.06131856741496411
TITAN,EQ,2025-07-09,3441.3,3441.3,3461.5,3420.6,3431.0,3432.1,3436.17,1868271,6419688359.4,118992,1246810,66.74,-0.002673408305001068
TITAN,EQ,2025-07-10,3432.1,3432.1,3445.0,3414.0,3414.9,3419.8,3427.43,496586,1702012571.9,45487,276513,55.68,-0.0035838116604993697
TITAN,EQ,2025-07-11,3419.8,3408.0,3422.2,3357.0,3361.0,3361.6,3384.57,856956,2900430166.6,79607,547300,63.87,-0.017018539095853602
TITAN,EQ,2025-07-14,3361.6,3372.0,3410.0,3344.0,3402.0,3404.7,3380.37,755781,2554819682.6,59598,443427,58.67,0.01282127558305568
TITAN,EQ,2025-07-15,3404.7,3418.0,3422.0,3387.7,3416.0,3415.0,3408.76,686088,2338708389.1,59160,425740,62.05,0.003025229829353604
TITAN,EQ,2025-07-16,3415.0,3417.0,3422.2,3388.5,3418.0,3417.3,3409.55,669532,2282803318.1,59314,460645,68.8,0.0006734992679355845
TITAN,EQ,2025-07-17,3417.3,3418.4,3448.0,3416.5,3429.9,3433.3,3435.39,559482,1922041447.0,44190,350583,62.66,0.004682058935416844
